X,Y,id,modified,language,bibliographicCitation,institutionCode,datasetName,basisOfRecord,dynamicProperties,source,catalogNumber,occurrenceRemarks,sex,lifeStage,occurrenceStatus,associatedTaxa,eventID,samplingProtocol,eventDate,year,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,identifiedBy,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,FID
172.1257,-34.1506,1730,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1730 T2 Pseudocaranx dentex,Sourced from diver surveys 1990-1993,,,present,,1943,Diver survey,1990-06/1993-04,,T2,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1506,172.1257,WGS84,200,POINT (172.1257 -34.1506),,,urn:lsid:marinespecies.org:taxname:126812,Pseudocaranx dentex,Animalia,Chordata,Actinopteri,Perciformes,Carangidae,Pseudocaranx,,dentex,,"(Bloch & Schneider, 1801)",4134
174.575,-35.8615,3059,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3059 W10 Coris sandageri,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:303559,Coris sandageri,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Coris,,sandageri,,"(Hector, 1884)",4135
172.1257,-34.1506,3333,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3333 T2 Pseudolabrus miles,Sourced from diver surveys 1990-1993,,,present,,1943,Diver survey,1990-06/1993-04,,T2,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1506,172.1257,WGS84,200,POINT (172.1257 -34.1506),,,urn:lsid:marinespecies.org:taxname:282439,Pseudolabrus miles,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Pseudolabrus,,miles,,"(Schneider & Forster, 1801)",4136
174.575,-35.8615,3599,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3599 W10 Forsterygion flavonigrum,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:280795,Forsterygion flavonigrum,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,flavonigrum,,"Fricke & Roberts, 1994",4137
172.1257,-34.1506,4239,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4239 T2 Ruanoho whero,Sourced from diver surveys 1990-1993,,,present,,1943,Diver survey,1990-06/1993-04,,T2,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1506,172.1257,WGS84,200,POINT (172.1257 -34.1506),,,urn:lsid:marinespecies.org:taxname:315532,Ruanoho whero,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Ruanoho,,whero,,"Hardy, 1986",4138
174.575,-35.8615,3694,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3694 W10 Forsterygion lapillum,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:280796,Forsterygion lapillum,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,lapillum,,"Hardy, 1989",4139
174.575,-35.8615,3771,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3771 W10 Forsterygion malcolmi,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:280797,Forsterygion malcolmi,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,malcolmi,,"Hardy, 1987",4140
172.1257,-34.1506,1486,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1486 T2 Scorpaena papillosus,Sourced from diver surveys 1990-1993,,,present,,1943,Diver survey,1990-06/1993-04,,T2,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1506,172.1257,WGS84,200,POINT (172.1257 -34.1506),,,urn:lsid:marinespecies.org:taxname:401036,Scorpaena papillosus,Animalia,Chordata,Actinopteri,Scorpaeniformes,Scorpaenidae,Scorpaena,,papillosus,,"(Schneider & Forster, 1801)",4141
174.575,-35.8615,3870,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3870 W10 Forsterygion varium,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:280799,Forsterygion varium,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,varium,,"(Forster, 1801)",4142
172.1257,-34.1506,2068,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2068 T2 Scorpis lineolatus,Sourced from diver surveys 1990-1993,,,present,,1943,Diver survey,1990-06/1993-04,,T2,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1506,172.1257,WGS84,200,POINT (172.1257 -34.1506),,,urn:lsid:marinespecies.org:taxname:315585,Scorpis lineolatus,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,,lineolatus,,"Kner, 1865",4143
172.1257,-34.1506,2161,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2161 T2 Scorpis violaceus,Sourced from diver surveys 1990-1993,,,present,,1943,Diver survey,1990-06/1993-04,,T2,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1506,172.1257,WGS84,200,POINT (172.1257 -34.1506),,,urn:lsid:marinespecies.org:taxname:315588,Scorpis violaceus,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,,violaceus,,"(Hutton, 1873)",4144
174.575,-35.8615,2335,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2335 W10 Girella tricuspidata,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:280870,Girella tricuspidata,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,,tricuspidata,,"(Quoy & Gaimard, 1824)",4145
172.1257,-34.1506,3395,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3395 T2 Suezichthys aylingi,Sourced from diver surveys 1990-1993,,,present,,1943,Diver survey,1990-06/1993-04,,T2,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1506,172.1257,WGS84,200,POINT (172.1257 -34.1506),,,urn:lsid:marinespecies.org:taxname:278737,Suezichthys aylingi,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Suezichthys,,aylingi,,"Russell, 1985",4146
174.575,-35.8615,1153,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1153 W10 Gymnothorax prasinus,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:271873,Gymnothorax prasinus,Animalia,Chordata,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,,prasinus,,"(Richardson, 1848)",4147
172.1257,-34.1506,1832,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1832 T2 Upeneichthys lineatus,Sourced from diver surveys 1990-1993,,,present,,1943,Diver survey,1990-06/1993-04,,T2,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1506,172.1257,WGS84,200,POINT (172.1257 -34.1506),,,urn:lsid:marinespecies.org:taxname:283081,Upeneichthys lineatus,Animalia,Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,,lineatus,,"(Bloch & Schneider, 1801)",4148
174.575,-35.8615,1664,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1664 W10 Hypoplectrodes huntii,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:281106,Hypoplectrodes huntii,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Hypoplectrodes,,huntii,,"(Hector, 1875)",4149
172.1379,-34.1499,2501,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2501 T3 Aplodactylus arctidens,Sourced from diver surveys 1990-1993,,,present,,1944,Diver survey,1990-06/1993-04,,T3,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1499,172.1379,WGS84,200,POINT (172.1379 -34.1499),,,urn:lsid:marinespecies.org:taxname:279656,Aplodactylus arctidens,Animalia,Chordata,Actinopteri,Perciformes,Aplodactylidae,Aplodactylus,,arctidens,,"Richardson, 1839",4150
174.575,-35.8615,2384,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2384 W10 Kyphosus sydneyanus,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:273525,Kyphosus sydneyanus,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Kyphosus,,sydneyanus,,"(Günther, 1886)",4151
172.1379,-34.1499,1551,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1551 T3 Caesioperca lepidoptera,Sourced from diver surveys 1990-1993,,,present,,1944,Diver survey,1990-06/1993-04,,T3,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1499,172.1379,WGS84,200,POINT (172.1379 -34.1499),,,urn:lsid:marinespecies.org:taxname:280011,Caesioperca lepidoptera,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Caesioperca,,lepidoptera,,"(Forster, 1801)",4152
174.575,-35.8615,1240,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1240 W10 Lotella rhacinus,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:400572,Lotella rhacinus,Animalia,Chordata,Actinopteri,Gadiformes,Moridae,Lotella,,rhacinus,,"(Forster, 1801)",4153
172.1379,-34.1499,1610,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1610 T3 Caprodon longimanus,Sourced from diver surveys 1990-1993,,,present,,1944,Diver survey,1990-06/1993-04,,T3,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1499,172.1379,WGS84,200,POINT (172.1379 -34.1499),,,urn:lsid:marinespecies.org:taxname:280030,Caprodon longimanus,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Caprodon,,longimanus,,"(Günther, 1859)",4154
174.575,-35.8615,2759,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2759 W10 Nemadactylus douglasii,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:281651,Nemadactylus douglasii,Animalia,Chordata,Actinopteri,Perciformes,Cheilodactylidae,Nemadactylus,,douglasii,,"(Hector, 1875)",4155
172.1379,-34.1499,1362,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1362 T3 Centroberyx affinis,Sourced from diver surveys 1990-1993,,,present,,1944,Diver survey,1990-06/1993-04,,T3,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1499,172.1379,WGS84,200,POINT (172.1379 -34.1499),,,urn:lsid:marinespecies.org:taxname:276891,Centroberyx affinis,Animalia,Chordata,Actinopteri,Beryciformes,Berycidae,Centroberyx,,affinis,,"(Günther, 1859)",4156
174.575,-35.8615,4033,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4033 W10 Notoclinops segmentatus,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:281778,Notoclinops segmentatus,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Notoclinops,,segmentatus,,"(McCulloch & Phillipps, 1923)",4157
172.1379,-34.1499,2615,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2615 T3 Cheilodactylus spectabilis,Sourced from diver surveys 1990-1993,,,present,,1944,Diver survey,1990-06/1993-04,,T3,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1499,172.1379,WGS84,200,POINT (172.1379 -34.1499),,,urn:lsid:marinespecies.org:taxname:311551,Cheilodactylus spectabilis,Animalia,Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,,spectabilis,,"Hutton, 1872",4158
174.575,-35.8615,3151,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3151 W10 Notolabrus celidotus,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:281786,Notolabrus celidotus,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,,celidotus,,"(Bloch & Schneider, 1801)",4159
172.1379,-34.1499,2798,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2798 T3 Chromis dispilus,Sourced from diver surveys 1990-1993,,,present,,1944,Diver survey,1990-06/1993-04,,T3,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1499,172.1379,WGS84,200,POINT (172.1379 -34.1499),,,urn:lsid:marinespecies.org:taxname:273720,Chromis dispilus,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Chromis,,dispilus,,"Griffin, 1923",4160
174.575,-35.8615,3257,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3257 W10 Notolabrus fucicola,Sourced from diver surveys 1990-1993,,,present,,1952,Diver survey,1990-06/1993-04,,W10,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8615,174.575,WGS84,200,POINT (174.575 -35.8615),,,urn:lsid:marinespecies.org:taxname:281788,Notolabrus fucicola,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,,fucicola,,"(Richardson, 1840)",4161
172.1379,-34.1499,3546,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3546 T3 Forsterygion flavonigrum,Sourced from diver surveys 1990-1993,,,present,,1944,Diver survey,1990-06/1993-04,,T3,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1499,172.1379,WGS84,200,POINT (172.1379 -34.1499),,,urn:lsid:marinespecies.org:taxname:280795,Forsterygion flavonigrum,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,flavonigrum,,"Fricke & Roberts, 1994",4162
